campaign,filename,extension,TELESCOP,INSTRUME,CHANNEL,MODULE,OUTPUT,RADESYS,EQUINOX,WCSAXES,CTYPE1,CTYPE2,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CD1_1,CD1_2,CD2_1,CD2_2,A_ORDER,B_ORDER,A_2_0,A_0_2,A_1_1,B_2_0,B_0_2,B_1_1,AP_ORDER,BP_ORDER,AP_1_0,AP_0_1,AP_2_0,AP_0_2,AP_1_1,BP_1_0,BP_0_1,BP_2_0,BP_0_2,BP_1_1
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,40,Kepler,Kepler Photometer,40,12,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,98.4556852737,18.0856752949,671.271605009,527.699005357,0.00108638188094,-0.000199391885163,0.000198948108406,0.00108601131053,2,2,-8.03872724631e-08,4.2834809544e-07,3.10990825619e-07,-9.09027365237e-08,-9.1497218413e-07,2.46753791229e-07,2,2,-7.33403651033e-09,-1.27090177098e-07,8.03918988075e-08,-4.28357101258e-07,-3.10975491058e-07,-7.3704486028399e-08,3.40853821306e-07,9.08771760086e-08,9.15046349724e-07,-2.46795571173e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,41,Kepler,Kepler Photometer,41,13,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,97.4925837202,21.9976496322,516.511035483,592.807449514,0.00108499354351,0.000206828583756,0.00020759208224,-0.00108548320147,2,2,1.10170161378e-06,1.79489140165e-07,-1.43059772965e-07,-1.72266242975e-07,3.05228672611e-08,2.35654031675e-06,2,2,6.10551715387e-07,-1.0104719746e-07,-1.10140185246e-06,-1.79550755315e-07,1.42825298619e-07,-1.3817967765e-07,1.00205022097e-06,1.71883557485e-07,-3.03767519183e-08,-2.35570240574e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,42,Kepler,Kepler Photometer,42,13,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,98.82661485,22.3349484884,553.288414956,497.576751658,-0.00108708776663,0.000198005094618,-0.000197375989123,-0.0010869646257,2,2,-1.56256597205e-06,7.30529775862e-07,-1.28521658586e-06,-8.65342596508e-07,3.48828883309e-06,-2.1131095647e-07,2,2,6.79940455541e-07,1.33221506135e-06,1.56279714969e-06,-7.30336517115e-07,1.28493832003e-06,2.79126945693e-07,3.96305869981e-06,8.64838329788999e-07,-3.48614570151e-06,2.10986705359e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,43,Kepler,Kepler Photometer,43,13,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,98.9642356143,21.1784293015,626.800070194,616.244391144,-0.00108708686351,-0.00019643648504,-0.000196716943927,0.00108751209561,2,2,7.05748470126e-07,3.15472838499e-07,-2.82370696172e-07,6.90251819224e-07,2.12592256101e-06,2.37761082114e-06,2,2,3.05944879734e-07,1.0787888668e-07,-7.05736960755e-07,-3.15766548402e-07,2.82237260821e-07,1.9109241503e-06,2.65702019572e-06,-6.90439841985e-07,-2.12802367075e-06,-2.38127837758e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,44,Kepler,Kepler Photometer,44,13,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,97.8090896036,20.9188693683,596.212075754,562.637802314,0.00108570683292,-0.000204967483046,0.000204553481078,0.00108553494159,2,2,1.19809454411e-06,-8.38522760083e-09,3.33609015112e-07,8.66126105234e-08,4.97796865221e-07,2.963434614e-07,2,2,6.1305034251e-07,1.46994995295e-07,-1.19832217616e-06,8.45757283692e-09,-3.33701579232e-07,1.01738464019e-07,1.5569408488e-07,-8.66268282219e-08,-4.9782810820699e-07,-2.96408813905e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,45,Kepler,Kepler Photometer,45,14,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,98.5328807401,23.8319872458,550.562590104,458.602561384,-0.0010868989025,-0.000197315467871,-0.000197927574368,0.00108710730265,2,2,1.2402094818e-07,4.30695266736e-07,9.76851428789e-07,-1.03320076229e-06,3.84612480217e-07,4.29798949838e-07,2,2,-2.55522690107e-08,1.10878828631e-07,-1.24102558522e-07,-4.30524918855e-07,-9.7657825106499e-07,-1.35644923242e-07,-2.19106866721e-07,1.03302871952e-06,-3.8443998643e-07,-4.29875169109e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,46,Kepler,Kepler Photometer,46,14,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,97.2162971434,23.6467713411,571.603179195,494.066152802,0.0010850301445,-0.000207951508066,0.000207553401826,0.00108511091591,2,2,7.60388122476e-07,6.33827949763e-07,9.42813281787e-07,-1.38813336002e-07,1.0402575859e-08,7.80722372511e-07,2,2,4.97315236714e-07,4.21921640379e-07,-7.60339453381e-07,-6.33819214128e-07,-9.42609885823e-07,-6.6459665204e-09,1.96987846411e-07,1.38831689281e-07,-1.03732155443e-08,-7.80684966197e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,47,Kepler,Kepler Photometer,47,14,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,97.085586022,24.899847916,679.784382478,537.857224756,0.00108478196338,0.000209327255652,0.000209575913895,-0.00108438980443,2,2,1.06656562608e-07,-4.12855820666e-07,5.71651321908e-07,6.5380670731e-07,-8.25201372151e-07,2.39831087303e-06,2,2,-1.664011162e-07,1.85631256967e-07,-1.06842468601e-07,4.13042644123e-07,-5.71869572636e-07,-2.47606433975e-07,6.46223161739e-07,-6.54463673362e-07,8.25704718269e-07,-2.39957424504e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,48,Kepler,Kepler Photometer,48,14,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,98.3090146934,25.1193786384,522.143828514,528.226387076,-0.00108636571644,0.000200359976901,-0.000199715010071,-0.00108599560467,2,2,-8.37194905971e-08,-7.79713814387e-07,1.0230534978e-06,-2.67589511781e-06,-2.11863774901e-06,-2.23282752392e-06,2,2,-2.91461409666e-07,6.40797147543e-07,8.33999754262e-08,7.79902920171e-07,-1.02287881787e-06,2.9382449229e-06,3.19767740506e-06,2.6763559024e-06,2.11901943909e-06,2.23400646164e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,49,Kepler,Kepler Photometer,49,15,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,97.9754291847,26.703740722,528.266169435,508.314058955,-0.00108573897029,-0.000202517373985,-0.000202604905934,0.00108622177103,2,2,-4.39946578863e-08,-1.02792480311e-06,-1.13714896901e-06,1.1483755503e-06,1.87920351997e-06,2.33795968885e-06,2,2,-8.23003874843e-07,-1.03193289594e-06,4.39050554856e-08,1.02770258426e-06,1.13648204075e-06,1.34452447139e-06,1.63425926168e-06,-1.14819602399e-06,-1.87884981316e-06,-2.33698592569e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,50,Kepler,Kepler Photometer,50,15,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,96.5032962779,26.4813372113,488.597206735,536.567502889,0.00108314048942,-0.000215285405172,0.000215807509081,0.00108284446754,2,2,-2.26049745833e-07,1.21905212154e-06,-5.40889202801e-07,1.20748766746e-06,-1.35156171626e-06,1.30367206248e-06,2,2,2.75564533318e-07,-4.4231409714e-07,2.25854307394e-07,-1.21882521206e-06,5.41280973195e-07,-1.21584971927e-07,6.17976239114e-07,-1.20721644066e-06,1.35133289162e-06,-1.30415256823e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,51,Kepler,Kepler Photometer,51,15,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,96.2856451837,27.6156608194,518.023354322,587.991829518,0.00108304540185,0.000217310368659,0.000217611221377,-0.00108318045635,2,2,-4.92397313477e-07,1.23545398849e-07,4.31299180005e-07,-2.63422270582e-07,6.05301615881e-07,5.99497059482e-07,2,2,1.19494638449e-07,-1.3131455754e-08,4.92453700058e-07,-1.23577629078e-07,-4.31392351892e-07,1.45253532827e-07,9.32715519718e-08,2.63455442335e-07,-6.05375951176e-07,-5.99679322659e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,52,Kepler,Kepler Photometer,52,15,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,97.7757898217,27.8429538372,496.122126293,613.847559103,-0.00108567599124,0.000204346753208,-0.000204200389753,-0.00108597702197,2,2,1.70355433356e-06,2.32463505325e-06,7.78971681935e-08,-2.68063911294e-07,1.70801184863e-06,4.11737914603e-07,2,2,2.05679899923e-06,1.34709541613e-06,-1.70240573478e-06,-2.32600503374e-06,-7.95874452876e-08,-1.35118888569e-07,1.150450399e-06,2.68175955597e-07,-1.70920381479e-06,-4.11875756474e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,53,Kepler,Kepler Photometer,53,16,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,95.7376427336,15.9045978424,568.272937705,548.394185108,0.00108333489853,0.000215248068183,0.000215781134909,-0.00108345000982,2,2,7.95812179393e-07,1.26464733152e-07,4.07448316925e-07,-2.77480451106e-07,1.06545108727e-06,3.86175804432e-07,2,2,3.2816289709e-07,1.79783463599e-07,-7.95824268258e-07,-1.26468854534e-07,-4.07477041026e-07,2.20225034947e-08,3.8292622094e-07,2.77505064963e-07,-1.06552888068e-06,-3.86209458539e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,54,Kepler,Kepler Photometer,54,16,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,97.0160873538,16.1452276621,523.53121385,548.473406451,-0.0010845521701,0.000209040619174,-0.000208974764996,-0.00108480287416,2,2,8.2618263247e-07,9.98269183414e-08,5.2661269037e-07,4.46819124169e-07,1.80014672484e-06,2.67714866256e-07,2,2,4.70973170741e-07,2.48470637942e-07,-8.26051415686e-07,-9.98414639002e-08,-5.26520922522e-07,3.43892588891e-07,1.45817464788e-06,-4.4672735992e-07,-1.80032081008e-06,-2.67557869637e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,55,Kepler,Kepler Photometer,55,16,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,97.1885924681,14.9868316561,574.927671871,557.195226734,-0.00108475824132,-0.000207783662825,-0.00020845412671,0.00108488084058,2,2,8.48786546021e-07,1.69347386664e-07,4.78604932519e-07,-1.12448853212e-07,2.20740657204e-06,4.89189592675e-07,2,2,4.60578223697e-07,3.12453571183e-07,-8.48820430827e-07,-1.6937974123e-07,-4.78706900776e-07,2.99744251887e-07,1.7959056805e-06,1.12586719614e-07,-2.20794158449e-06,-4.89342458747e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,56,Kepler,Kepler Photometer,56,16,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,96.0250887351,14.7019365251,601.771658262,498.534176621,0.00108392003395,-0.000214085902859,0.000213609023893,0.001084190317,2,2,7.46471377589e-07,5.92344023778e-08,6.41735921831e-07,6.17957748061e-07,2.29229333396e-06,-1.24453344685e-06,2,2,4.91314447145e-07,1.38747348782e-07,-7.46568036628e-07,-5.92222398139e-08,-6.41652931458e-07,-9.07609822478e-07,2.3428512736e-06,-6.18194064214e-07,-2.29123345992e-06,1.24354701278e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,57,Kepler,Kepler Photometer,57,17,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,95.2333326488,18.6945556574,644.470918464,570.5194092,0.00108266702942,0.000220138345285,0.000220252746981,-0.00108246645788,2,2,8.379494872e-07,3.14698399132e-07,4.41485128104e-07,3.72467062628e-07,7.9593464027e-07,-3.47334887733e-07,2,2,3.83518887521e-07,2.44581420538e-07,-8.38239363333e-07,-3.14691712037e-07,-4.41735386761e-07,1.62142725557e-08,2.94952923762e-07,-3.72573210132e-07,-7.95955898151e-07,3.472692854e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,58,Kepler,Kepler Photometer,58,17,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,96.4081889184,18.9514210853,548.159703957,540.1282667,-0.00108371108099,0.000213499522475,-0.000213043910278,-0.00108393337286,2,2,3.86993600104e-07,5.96487373122e-07,7.62364978281e-07,-4.95688171177e-08,1.30615320657e-06,-1.23303704697e-07,2,2,2.46581293292e-07,4.52441954764e-07,-3.86989800625e-07,-5.96492085132e-07,-7.62357804803e-07,-7.17895440463e-08,5.84664825563e-07,4.95813697653e-08,-1.30620067512e-06,1.23301780438e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,59,Kepler,Kepler Photometer,59,17,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,96.6819739843,17.7243130993,531.907066914,488.809017465,-0.00108418995801,-0.000211640911938,-0.000212461610794,0.00108386590691,2,2,1.73691363226e-07,4.9020587564e-07,2.53214316206e-07,8.86324248287e-07,3.80494168497e-07,6.13002338921e-07,2,2,1.48709252832e-07,2.18472939725e-07,-1.73657149564e-07,-4.90158450548e-07,-2.53048633939e-07,3.41824710045e-07,2.84999964863e-07,-8.8624208159e-07,-3.80440748093e-07,-6.12732369432e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,60,Kepler,Kepler Photometer,60,17,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,95.4594159352,17.4587914178,611.8356382,458.572922465,0.00108270280927,-0.000219181852081,0.000218920601686,0.00108289231352,2,2,3.83257118938e-07,6.37356096442e-07,2.88910095081e-07,-4.75722565993e-07,-4.86390667064e-08,1.86438266213e-07,2,2,1.06922612202e-07,-4.32790109813e-10,-3.8327894841e-07,-6.37346883543e-07,-2.88767830176e-07,-1.48001417129e-07,4.91469787472e-09,4.75752022789e-07,4.86687911293e-08,-1.86516327856e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,61,Kepler,Kepler Photometer,61,18,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,95.9265480288,21.7104365512,626.682421298,431.467887489,0.000217271781578,-0.00108231387077,-0.00108302399126,-0.000217259390059,2,2,7.75403653241e-07,3.56347897721e-07,2.47911239521e-07,1.79934650214e-06,3.9828058881e-06,9.68254222978e-07,2,2,5.45959219565e-07,7.17700600453e-07,-7.75627255675e-07,-3.55721669929e-07,-2.4769727033e-07,2.14929836131e-06,7.10105003635e-06,-1.80048188479e-06,-3.97575220034e-06,-9.6769117426299e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,62,Kepler,Kepler Photometer,62,18,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,96.0761472183,20.4739159979,476.168376328,527.40531852,-0.000216749667352,-0.0010829314506,0.00108306924856,-0.000217009144242,2,2,7.53122971072e-07,-6.22848386737e-08,6.48260249501e-07,2.05419801356e-06,-2.63461796797e-06,-6.10848531806e-07,2,2,3.21897148727e-07,1.41492518896e-07,-7.52550680663e-07,6.2056314755e-08,-6.48132860232e-07,7.95327592343999e-07,1.67172704035e-06,-2.0540168944e-06,2.63500527397e-06,6.09431800645e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,63,Kepler,Kepler Photometer,63,18,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,94.7527921701,20.3047112914,550.085209425,508.128488495,-0.000224989277331,0.00108173423228,0.00108130602151,0.000224584128547,2,2,6.48671689097e-07,-8.53067615915e-08,3.09161989008e-07,1.77585158422e-08,8.34172661408e-07,6.42566151164e-07,2,2,1.86199719627e-07,6.06506894312999e-08,-6.48624168978e-07,8.52791450406e-08,-3.09129328028e-07,1.89652862097e-07,3.41056543963e-07,-1.77720929396e-08,-8.34078775387e-07,-6.42441165128e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,64,Kepler,Kepler Photometer,64,18,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,94.5399144078,21.5037666157,575.925846272,553.516263457,0.000226235394408,0.00108092751856,-0.00108128690879,0.000225949071809,2,2,1.04653364844e-07,2.38275670976e-06,4.6676662661e-07,4.72535661595e-07,-1.5972908353e-06,5.34140757571e-07,2,2,3.04009604607e-07,-8.8449886678e-07,-1.04751183604e-07,-2.38246783747e-06,-4.66913304718e-07,6.70890342439999e-08,1.08061052256e-06,-4.72467560384e-07,1.59700975774e-06,-5.34123418058e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,65,Kepler,Kepler Photometer,65,19,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,95.2860404299,24.4997800697,631.116379107,453.322892634,0.000222579742939,-0.00108206859514,-0.00108201014154,-0.000222327777221,2,2,-1.1254634639e-07,1.46186511183e-07,7.17835233785e-07,-4.70727565663e-07,6.24230125937e-07,1.19247311221e-06,2,2,6.577888941e-08,1.142339321e-07,1.12631973823e-07,-1.46214815138e-07,-7.17688857319e-07,1.93525732512e-07,1.90127051976e-07,4.70813385322e-07,-6.24193564308e-07,-1.19199439367e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,66,Kepler,Kepler Photometer,66,19,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,95.4159278629,23.361972688,563.391418018,555.357656325,-0.000221726442533,-0.00108205754418,0.00108220332579,-0.000221893024365,2,2,7.85098782718e-07,-4.6378796788e-07,3.21263330409e-07,2.39684917351e-07,8.66010996833e-07,8.49783905055999e-07,2,2,1.5349349718e-07,-8.15537435388e-08,-7.85111161698e-07,4.63835601878e-07,-3.21212906334e-07,3.48551955606e-07,4.25815560644e-07,-2.39696312642e-07,-8.66045077543e-07,-8.49865187087e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,67,Kepler,Kepler Photometer,67,19,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,94.0859635863,23.2225263968,666.308567059,503.954398956,-0.000231682809791,0.00108015919262,0.00108075545791,0.000231188600464,2,2,1.87986419113e-06,7.87404566771e-07,1.14023607898e-06,1.27095767655e-06,4.21944374106e-07,4.47656522709e-07,2,2,2.16010797247e-06,1.22440454126e-06,-1.88160275883e-06,-7.87141476511e-07,-1.14167434644e-06,1.31800305827e-06,6.54813467258e-07,-1.27206781756e-06,-4.21770254715e-07,-4.48460150358e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,68,Kepler,Kepler Photometer,68,19,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,93.7899945202,24.188801025,652.3910708,448.358786727,0.000233837580334,0.00107953913172,-0.00107957753074,0.00023381815285,2,2,5.09960036163e-07,-5.2920563291e-07,-2.29549833304e-07,5.58320584878e-07,1.0188795885e-06,6.73957906207e-07,2,2,-7.44833458661e-08,-2.98606464815e-07,-5.10095235986e-07,5.29148191509e-07,2.29494459621e-07,3.17797326723e-07,4.79887563365e-07,-5.58466651464e-07,-1.01859672042e-06,-6.74022849709e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,69,Kepler,Kepler Photometer,69,20,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,94.7923285438,26.1660215985,576.127642937,537.119413057,-0.0010813516054,-0.000227123555142,-0.000227387959894,0.00108130369065,2,2,9.62810414003e-07,3.85270907519e-08,5.35828272815e-07,-4.92697760743e-07,1.06681887726e-06,6.37811783343e-08,2,2,4.21504323321e-07,1.94938825587e-07,-9.62847083075e-07,-3.85212688643e-08,-5.35863311382e-07,-1.80369132544e-07,2.45002344215e-07,4.92726381661e-07,-1.06683953928e-06,-6.37514465281e-08
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,70,Kepler,Kepler Photometer,70,20,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,93.4744521807,25.9097876695,552.507937884,536.338477073,0.00107881331344,-0.00023881246852,0.000238077445467,0.00107843034238,2,2,2.18353825249e-07,-7.28513725724e-07,-8.3761945690099e-08,5.73085942877e-07,8.31445412878e-07,1.05264886058e-06,2,2,-1.85709042195e-07,-3.22389561704e-07,-2.18343630925e-07,7.28499139232e-07,8.3740422431e-08,3.48572802256e-07,3.63045266825e-07,-5.73068035714e-07,-8.31439013579e-07,-1.05259381717e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,71,Kepler,Kepler Photometer,71,20,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,93.2479632799,27.17178483,620.428523634,475.162430014,0.00107917947725,0.00023970405544,0.000240314597164,-0.00107877825374,2,2,-4.85441358246e-06,-2.79017767798e-06,4.41653481625e-06,6.46819904707e-07,1.79581967286e-06,-2.33541466673e-06,2,2,1.62323411021e-05,-1.24823095786e-05,4.84676399825e-06,2.78834992717e-06,-4.39973334007e-06,-4.06781132831e-06,4.94078358863e-06,-6.45718615763e-07,-1.79391025317e-06,2.32947590839e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,72,Kepler,Kepler Photometer,72,20,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,94.529786147,27.3402426473,563.90500881,544.734015517,-0.00108101638016,0.000229202640405,-0.000228519500713,-0.00108081293198,2,2,5.43284992623e-08,-2.2078913218e-07,1.00782736987e-06,1.60311996685e-07,9.63851497683e-07,3.41504695153e-07,2,2,2.19055609208e-07,-6.86441132847e-08,-5.43352186165e-08,2.20807976415e-07,-1.00786053267e-06,1.43289676384e-07,4.14068446921e-07,-1.60307421746e-07,-9.63887751457e-07,-3.41525905647e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,73,Kepler,Kepler Photometer,73,22,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,93.3450105202,18.3516472499,577.870450756,615.223100706,0.000233322603465,-0.00108008992519,-0.00107974466487,-0.000233170548794,2,2,8.07357125735e-07,5.3984048203e-08,4.93648936336e-07,-2.77787695126e-07,2.8997760476e-07,6.98199239569e-07,2,2,2.89302897131e-07,1.86287778773e-07,-8.07461537785e-07,-5.39436459157e-08,-4.93773232724e-07,-4.42434282842e-08,1.04757039631e-07,2.77786938295e-07,-2.90010891779e-07,-6.98361876156e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,74,Kepler,Kepler Photometer,74,22,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,93.7284493931,17.1720897453,534.007511083,516.408357243,-0.000230733722671,-0.0010805312573,0.00108027657233,-0.000231551308962,2,2,6.10190488589e-07,3.0519341757e-07,2.77283041575e-07,-5.69660087455e-07,8.58506331209e-07,1.10576199747e-06,2,2,2.5781275464e-07,1.62927642261e-07,-6.10160784666e-07,-3.05155560468e-07,-2.77202303707e-07,1.77269521497e-08,3.9563123641e-07,5.69519401402e-07,-8.58342820979e-07,-1.10561866338e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,75,Kepler,Kepler Photometer,75,22,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,92.4998501647,16.9517973357,565.282742041,565.651701318,-0.000238143209978,0.00107864846887,0.00107879203977,0.000237693054323,2,2,9.82801971176e-07,1.13983857238e-06,5.95218889766e-07,4.8963545004e-07,8.413300926e-07,3.6882990305e-07,2,2,8.5405886746e-07,8.24901413722e-07,-9.82814161561e-07,-1.13998905096e-06,-5.95454617762e-07,4.63646951817e-07,5.5119557186e-07,-4.89639214867e-07,-8.41439826007e-07,-3.68965435021e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,76,Kepler,Kepler Photometer,76,22,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,92.1887502449,18.1705362132,524.929510708,542.059497535,0.00023956726765,0.00107832831483,-0.00107820017269,0.000240128651444,2,2,5.17906350262e-07,5.26913942968e-08,-6.75335956001e-08,1.40858279549e-07,8.53011759997e-07,1.02718327546e-07,2,2,1.07306182599e-07,4.78440665245e-09,-5.1785446379e-07,-5.27083227222e-08,6.75254236595e-08,5.9911370165e-08,2.99739509575e-07,-1.40841757756e-07,-8.53032802101e-07,-1.02698697917e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,77,Kepler,Kepler Photometer,77,23,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,92.7691601702,21.1457231668,578.557222799,552.860796989,0.000239221206802,-0.00107794841963,-0.00107781242592,-0.000237713158511,2,2,-1.18652680974e-06,-4.1782104509e-07,-1.93706943169e-06,-1.41685602849e-06,-1.96239850794e-06,-2.51864580379e-06,2,2,2.21719077708e-06,1.92279223489e-06,1.18628254827e-06,4.17771747892e-07,1.93635723605e-06,3.53744470159e-06,3.91729879263e-06,1.41659412013e-06,1.9620621568e-06,2.51737616399e-06
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,78,Kepler,Kepler Photometer,78,23,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,93.1756063582,20.0000120697,559.601577508,439.376214955,-0.000235499296716,-0.00107905953302,0.00107901836305,-0.000236031802565,2,2,2.71375813933e-07,-3.30542801585e-07,-2.12710089785e-07,-5.00216262712e-07,5.27500847903e-07,4.31435017676e-07,2,2,2.48841247465e-09,-3.66106298368e-08,-2.71351963396e-07,3.30472397348e-07,2.12609231305e-07,-1.41708873917e-08,6.43915352583e-08,5.00184079042e-07,-5.273982274e-07,-4.31258829034e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,79,Kepler,Kepler Photometer,79,23,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,91.7921527868,19.620492208,480.462157978,501.686960275,-0.000244781494991,0.00107738031045,0.00107718735011,0.000244222152773,2,2,5.96682705534e-07,3.05682867817e-07,5.24818544162e-07,-1.40870847514e-07,4.89005571494e-07,-1.03468945295e-07,2,2,2.0333496104e-07,1.66467253683e-07,-5.96563647626e-07,-3.05650306079e-07,-5.24624512596e-07,-5.67228620493e-08,4.55957154244e-08,1.40831098195e-07,-4.8897296524e-07,1.03391609027e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,80,Kepler,Kepler Photometer,80,23,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,91.4448909922,20.8545215169,590.190257856,462.619082816,0.000246769948376,0.00107684636537,-0.00107681339611,0.000247265302566,2,2,7.27937196548e-07,4.88354166213e-07,8.27888834374e-07,9.89112195292e-09,8.64644679916e-07,3.14102483025e-07,2,2,4.56502328974e-07,4.59951764011e-07,-7.2793502654299e-07,-4.8821753489e-07,-8.2763964516099e-07,1.07787847844e-07,3.2709539041e-07,-9.93520726202e-09,-8.64386465244e-07,-3.13963739093e-07
0,wcs-ktwo2014070234206-c00_ffi-cal.fits,81,Kepler,Kepler Photometer,81,24,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,92.1692651453,24.0428952621,486.421414776,470.434129207,0.000244931773254,-0.00107608098026,-0.00107706383598,-0.000244391793776,2,2,5.07355922329e-07,-5.05769812679e-07,5.08031138016e-07,7.29972323879e-07,2.03600200538e-06,1.9137033287e-06,2,2,3.7385411792e-08,-2.78482383089e-07,-5.0703352842e-07,5.05280082792e-07,-5.08022187692e-07,1.55097869095e-06,2.09361601847e-06,-7.29756520249e-07,-2.03457240228e-06,-1.91079785446e-06
